Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	sound.id	template	old.selec
231.898252311177	232.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	231.898252311177	98	Spectrogram 1	1	350	4688.9862804878	f0:400_comp:11_n	end_marker	98
233.698252311177	234.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	233.698252311177	99	Spectrogram 1	1	350	4688.9862804878	f0:400_comp:11_p	end_marker	99
235.498252311177	236.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	235.498252311177	100	Spectrogram 1	1	350	5135.40634527439	f0:400_comp:12_n	end_marker	100
237.298252311177	238.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	237.298252311177	101	Spectrogram 1	1	350	5135.40634527439	f0:400_comp:12_p	end_marker	101
239.098252311177	240.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	239.098252311177	102	Spectrogram 1	1	350	5581.82641006097	f0:400_comp:13_n	end_marker	102
240.898252311177	241.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	240.898252311177	103	Spectrogram 1	1	350	5581.82641006097	f0:400_comp:13_p	end_marker	103
242.698252311177	243.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	242.698252311177	104	Spectrogram 1	1	350	5938.96246189024	f0:400_comp:14_n	end_marker	104
244.498252311177	245.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	244.498252311177	105	Spectrogram 1	1	350	5938.96246189024	f0:400_comp:14_p	end_marker	105
246.298252311177	247.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	246.298252311177	106	Spectrogram 1	1	350	6385.38252667683	f0:400_comp:15_n	end_marker	106
248.098252311177	249.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	248.098252311177	107	Spectrogram 1	1	350	6385.38252667683	f0:400_comp:15_p	end_marker	107
249.898252311177	250.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	249.898252311177	108	Spectrogram 1	1	350	6831.80259146341	f0:400_comp:16_n	end_marker	108
251.698252311177	252.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	251.698252311177	109	Spectrogram 1	1	350	6831.80259146341	f0:400_comp:16_p	end_marker	109
253.498252311177	254.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	253.498252311177	110	Spectrogram 1	1	350	7188.93864329268	f0:400_comp:17_n	end_marker	110
255.298252311177	256.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	255.298252311177	111	Spectrogram 1	1	350	7188.93864329268	f0:400_comp:17_p	end_marker	111
257.098252311177	258.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	257.098252311177	112	Spectrogram 1	1	350	7635.35870807927	f0:400_comp:18_n	end_marker	112
258.898252311177	259.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	258.898252311177	113	Spectrogram 1	1	350	7635.35870807927	f0:400_comp:18_p	end_marker	113
260.698252311177	261.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	260.698252311177	114	Spectrogram 1	1	350	7992.49475990854	f0:400_comp:19_n	end_marker	114
262.498252311177	263.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	262.498252311177	115	Spectrogram 1	1	350	7992.49475990854	f0:400_comp:19_p	end_marker	115
264.298252311177	265.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	264.298252311177	116	Spectrogram 1	1	350	8438.91482469512	f0:400_comp:20_n	end_marker	116
266.098252311177	267.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	266.098252311177	117	Spectrogram 1	1	350	8438.91482469512	f0:400_comp:20_p	end_marker	117
267.898252311177	268.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	267.898252311177	118	Spectrogram 1	1	350	8885.33488948171	f0:400_comp:21_n	end_marker	118
269.698252311177	270.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	269.698252311177	119	Spectrogram 1	1	350	8885.33488948171	f0:400_comp:21_p	end_marker	119
271.498252311177	272.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	271.498252311177	120	Spectrogram 1	1	350	9242.47094131097	f0:400_comp:22_n	end_marker	120
273.298252311177	274.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	273.298252311177	121	Spectrogram 1	1	350	9242.47094131097	f0:400_comp:22_p	end_marker	121
275.098252311177	276.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	275.098252311177	122	Spectrogram 1	1	350	9688.89100609756	f0:400_comp:23_n	end_marker	122
276.898252311177	277.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	276.898252311177	123	Spectrogram 1	1	350	9688.89100609756	f0:400_comp:23_p	end_marker	123
278.698252311177	279.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	278.698252311177	124	Spectrogram 1	1	350	10135.3110708841	f0:400_comp:24_n	end_marker	124
280.498252311177	281.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	280.498252311177	125	Spectrogram 1	1	350	10135.3110708841	f0:400_comp:24_p	end_marker	125
282.298252311177	283.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	282.298252311177	126	Spectrogram 1	1	350	10492.4471227134	f0:400_comp:25_n	end_marker	126
284.098252311177	285.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	284.098252311177	127	Spectrogram 1	1	350	10492.4471227134	f0:400_comp:25_p	end_marker	127
285.898252311177	286.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	285.898252311177	128	Spectrogram 1	1	450	2724.73799542683	f0:500_comp:5_n	end_marker	128
287.698252311177	288.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	287.698252311177	129	Spectrogram 1	1	450	2724.73799542683	f0:500_comp:5_p	end_marker	129
289.498252311177	290.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	289.498252311177	130	Spectrogram 1	1	450	3260.44207317073	f0:500_comp:6_n	end_marker	130
291.298252311177	292.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	291.298252311177	131	Spectrogram 1	1	450	3260.44207317073	f0:500_comp:6_p	end_marker	131
293.098252311177	294.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	293.098252311177	132	Spectrogram 1	1	450	3796.14615091463	f0:500_comp:7_n	end_marker	132
294.898252311177	295.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	294.898252311177	133	Spectrogram 1	1	450	3796.14615091463	f0:500_comp:7_p	end_marker	133
296.698252311177	297.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	296.698252311177	134	Spectrogram 1	1	450	4331.85022865854	f0:500_comp:8_n	end_marker	134
298.498252311177	299.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	298.498252311177	135	Spectrogram 1	1	450	4331.85022865854	f0:500_comp:8_p	end_marker	135
300.298252311177	301.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	300.298252311177	136	Spectrogram 1	1	450	4867.55430640244	f0:500_comp:9_n	end_marker	136
302.098252311177	303.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	302.098252311177	137	Spectrogram 1	1	450	4867.55430640244	f0:500_comp:9_p	end_marker	137
303.898252311177	304.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	303.898252311177	138	Spectrogram 1	1	450	5313.97437118902	f0:500_comp:10_n	end_marker	138
305.698252311177	306.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	305.698252311177	139	Spectrogram 1	1	450	5313.97437118902	f0:500_comp:10_p	end_marker	139
307.498252311177	308.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	307.498252311177	140	Spectrogram 1	1	450	5849.67844893293	f0:500_comp:11_n	end_marker	140
309.298252311177	310.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	309.298252311177	141	Spectrogram 1	1	450	5849.67844893293	f0:500_comp:11_p	end_marker	141
311.098252311177	312.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	311.098252311177	142	Spectrogram 1	1	450	6385.38252667683	f0:500_comp:12_n	end_marker	142
312.898252311177	313.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	312.898252311177	143	Spectrogram 1	1	450	6385.38252667683	f0:500_comp:12_p	end_marker	143
314.698252311177	315.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	314.698252311177	144	Spectrogram 1	1	450	6921.08660442073	f0:500_comp:13_n	end_marker	144
316.498252311177	317.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	316.498252311177	145	Spectrogram 1	1	450	6921.08660442073	f0:500_comp:13_p	end_marker	145
318.298252311177	319.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	318.298252311177	146	Spectrogram 1	1	450	7456.79068216463	f0:500_comp:14_n	end_marker	146
320.098252311177	321.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	320.098252311177	147	Spectrogram 1	1	450	7456.79068216463	f0:500_comp:14_p	end_marker	147
321.898252311177	322.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	321.898252311177	148	Spectrogram 1	1	450	7903.21074695122	f0:500_comp:15_n	end_marker	148
323.698252311177	324.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	323.698252311177	149	Spectrogram 1	1	450	7903.21074695122	f0:500_comp:15_p	end_marker	149
325.498252311177	326.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	325.498252311177	150	Spectrogram 1	1	450	8438.91482469512	f0:500_comp:16_n	end_marker	150
327.298252311177	328.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	327.298252311177	151	Spectrogram 1	1	450	8438.91482469512	f0:500_comp:16_p	end_marker	151
329.098252311177	330.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	329.098252311177	152	Spectrogram 1	1	450	8974.61890243902	f0:500_comp:17_n	end_marker	152
330.898252311177	331.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	330.898252311177	153	Spectrogram 1	1	450	8974.61890243902	f0:500_comp:17_p	end_marker	153
332.698252311177	333.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	332.698252311177	154	Spectrogram 1	1	450	9510.32298018293	f0:500_comp:18_n	end_marker	154
334.498252311177	335.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	334.498252311177	155	Spectrogram 1	1	450	9510.32298018293	f0:500_comp:18_p	end_marker	155
336.298252311177	337.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	336.298252311177	156	Spectrogram 1	1	450	10046.0270579268	f0:500_comp:19_n	end_marker	156
338.098252311177	339.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	338.098252311177	157	Spectrogram 1	1	450	10046.0270579268	f0:500_comp:19_p	end_marker	157
339.898252311177	340.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	339.898252311177	158	Spectrogram 1	1	450	10492.4471227134	f0:500_comp:20_n	end_marker	158
341.698252311177	342.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	341.698252311177	159	Spectrogram 1	1	450	10492.4471227134	f0:500_comp:20_p	end_marker	159
343.498252311177	344.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	343.498252311177	160	Spectrogram 1	1	450	11028.1512004573	f0:500_comp:21_n	end_marker	160
345.298252311177	346.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	345.298252311177	161	Spectrogram 1	1	450	11028.1512004573	f0:500_comp:21_p	end_marker	161
347.098252311177	348.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	347.098252311177	162	Spectrogram 1	1	450	11563.8552782012	f0:500_comp:22_n	end_marker	162
348.898252311177	349.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	348.898252311177	163	Spectrogram 1	1	450	11563.8552782012	f0:500_comp:22_p	end_marker	163
350.698252311177	351.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	350.698252311177	164	Spectrogram 1	1	450	12099.5593559451	f0:500_comp:23_n	end_marker	164
352.498252311177	353.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	352.498252311177	165	Spectrogram 1	1	450	12099.5593559451	f0:500_comp:23_p	end_marker	165
354.298252311177	355.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	354.298252311177	166	Spectrogram 1	1	450	12635.263433689	f0:500_comp:24_n	end_marker	166
356.098252311177	357.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	356.098252311177	167	Spectrogram 1	1	450	12635.263433689	f0:500_comp:24_p	end_marker	167
357.898252311177	358.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	357.898252311177	168	Spectrogram 1	1	450	13081.6834984756	f0:500_comp:25_n	end_marker	168
359.698252311177	360.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	359.698252311177	169	Spectrogram 1	1	450	13081.6834984756	f0:500_comp:25_p	end_marker	169
361.498252311177	362.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	361.498252311177	170	Spectrogram 1	1	550	3260.44207317073	f0:600_comp:5_n	end_marker	170
363.298252311177	364.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	363.298252311177	171	Spectrogram 1	1	550	3260.44207317073	f0:600_comp:5_p	end_marker	171
365.098252311177	366.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	365.098252311177	172	Spectrogram 1	1	550	3885.43016387195	f0:600_comp:6_n	end_marker	172
366.898252311177	367.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	366.898252311177	173	Spectrogram 1	1	550	3885.43016387195	f0:600_comp:6_p	end_marker	173
368.698252311177	369.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	368.698252311177	174	Spectrogram 1	1	550	4510.41825457317	f0:600_comp:7_n	end_marker	174
370.498252311177	371.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	370.498252311177	175	Spectrogram 1	1	550	4510.41825457317	f0:600_comp:7_p	end_marker	175
372.298252311177	373.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	372.298252311177	176	Spectrogram 1	1	550	5135.40634527439	f0:600_comp:8_n	end_marker	176
374.098252311177	375.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	374.098252311177	177	Spectrogram 1	1	550	5135.40634527439	f0:600_comp:8_p	end_marker	177
375.898252311177	376.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	375.898252311177	178	Spectrogram 1	1	550	5760.39443597561	f0:600_comp:9_n	end_marker	178
377.698252311177	378.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	377.698252311177	179	Spectrogram 1	1	550	5760.39443597561	f0:600_comp:9_p	end_marker	179
379.498252311177	380.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	379.498252311177	180	Spectrogram 1	1	550	6385.38252667683	f0:600_comp:10_n	end_marker	180
381.298252311177	382.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	381.298252311177	181	Spectrogram 1	1	550	6385.38252667683	f0:600_comp:10_p	end_marker	181
383.098252311177	384.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	383.098252311177	182	Spectrogram 1	1	550	7010.37061737805	f0:600_comp:11_n	end_marker	182
384.898252311177	385.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	384.898252311177	183	Spectrogram 1	1	550	7010.37061737805	f0:600_comp:11_p	end_marker	183
386.698252311177	387.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	386.698252311177	184	Spectrogram 1	1	550	7635.35870807927	f0:600_comp:12_n	end_marker	184
388.498252311177	389.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	388.498252311177	185	Spectrogram 1	1	550	7635.35870807927	f0:600_comp:12_p	end_marker	185
390.298252311177	391.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	390.298252311177	186	Spectrogram 1	1	550	8260.34679878049	f0:600_comp:13_n	end_marker	186
392.098252311177	393.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	392.098252311177	187	Spectrogram 1	1	550	8260.34679878049	f0:600_comp:13_p	end_marker	187
393.898252311177	394.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	393.898252311177	188	Spectrogram 1	1	550	8885.33488948171	f0:600_comp:14_n	end_marker	188
395.698252311177	396.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	395.698252311177	189	Spectrogram 1	1	550	8885.33488948171	f0:600_comp:14_p	end_marker	189
397.498252311177	398.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	397.498252311177	190	Spectrogram 1	1	550	9510.32298018293	f0:600_comp:15_n	end_marker	190
399.298252311177	400.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	399.298252311177	191	Spectrogram 1	1	550	9510.32298018293	f0:600_comp:15_p	end_marker	191
401.098252311177	402.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	401.098252311177	192	Spectrogram 1	1	550	10135.3110708841	f0:600_comp:16_n	end_marker	192
402.898252311177	403.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	402.898252311177	193	Spectrogram 1	1	550	10135.3110708841	f0:600_comp:16_p	end_marker	193
404.698252311177	405.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	404.698252311177	194	Spectrogram 1	1	550	10760.2991615854	f0:600_comp:17_n	end_marker	194
406.498252311177	407.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	406.498252311177	195	Spectrogram 1	1	550	10760.2991615854	f0:600_comp:17_p	end_marker	195
