"sound.files","selec","start","end","bottom.freq","top.freq","orig.sound.file"
"random_start_schroeder_master.wav",45,80.2,81.2,0.25,1.74261385289634,"044_f0-300_ncomp-5_pos.wav_1"
"random_start_schroeder_master.wav",46,82,83,0.25,2.01046589176829,"045_f0-300_ncomp-6_neg.wav_1"
"random_start_schroeder_master.wav",47,83.8,84.8,0.25,2.01046589176829,"046_f0-300_ncomp-6_pos.wav_1"
"random_start_schroeder_master.wav",48,85.6,86.6,0.25,2.36760194359756,"047_f0-300_ncomp-7_neg.wav_1"
"random_start_schroeder_master.wav",49,87.4,88.4,0.25,2.36760194359756,"048_f0-300_ncomp-7_pos.wav_1"
"random_start_schroeder_master.wav",50,89.2,90.2,0.25,2.63545398246951,"049_f0-300_ncomp-8_neg.wav_1"
"random_start_schroeder_master.wav",51,91,92,0.25,2.63545398246951,"050_f0-300_ncomp-8_pos.wav_1"
"random_start_schroeder_master.wav",52,92.8,93.8,0.25,2.99259003429878,"051_f0-300_ncomp-9_neg.wav_1"
"random_start_schroeder_master.wav",53,94.6,95.6,0.25,2.99259003429878,"052_f0-300_ncomp-9_pos.wav_1"
"random_start_schroeder_master.wav",54,96.4,97.4,0.25,3.26044207317073,"053_f0-300_ncomp-10_neg.wav_1"
"random_start_schroeder_master.wav",55,98.2,99.2,0.25,3.26044207317073,"054_f0-300_ncomp-10_pos.wav_1"
"random_start_schroeder_master.wav",56,100,101,0.25,3.617578125,"055_f0-300_ncomp-11_neg.wav_1"
"random_start_schroeder_master.wav",57,101.8,102.8,0.25,3.617578125,"056_f0-300_ncomp-11_pos.wav_1"
"random_start_schroeder_master.wav",58,103.6,104.6,0.25,3.88543016387195,"057_f0-300_ncomp-12_neg.wav_1"
"random_start_schroeder_master.wav",59,105.4,106.4,0.25,3.88543016387195,"058_f0-300_ncomp-12_pos.wav_1"
"random_start_schroeder_master.wav",60,107.2,108.2,0.25,4.1532822027439,"059_f0-300_ncomp-13_neg.wav_1"
"random_start_schroeder_master.wav",61,109,110,0.25,4.1532822027439,"060_f0-300_ncomp-13_pos.wav_1"
"random_start_schroeder_master.wav",62,110.8,111.8,0.25,4.51041825457317,"061_f0-300_ncomp-14_neg.wav_1"
"random_start_schroeder_master.wav",63,112.6,113.6,0.25,4.51041825457317,"062_f0-300_ncomp-14_pos.wav_1"
"random_start_schroeder_master.wav",64,114.4,115.4,0.25,4.77827029344512,"063_f0-300_ncomp-15_neg.wav_1"
"random_start_schroeder_master.wav",65,116.2,117.2,0.25,4.77827029344512,"064_f0-300_ncomp-15_pos.wav_1"
"random_start_schroeder_master.wav",66,118,119,0.25,5.13540634527439,"065_f0-300_ncomp-16_neg.wav_1"
"random_start_schroeder_master.wav",67,119.8,120.8,0.25,5.13540634527439,"066_f0-300_ncomp-16_pos.wav_1"
"random_start_schroeder_master.wav",68,121.6,122.6,0.25,5.40325838414634,"067_f0-300_ncomp-17_neg.wav_1"
"random_start_schroeder_master.wav",69,123.4,124.4,0.25,5.40325838414634,"068_f0-300_ncomp-17_pos.wav_1"
"random_start_schroeder_master.wav",70,125.2,126.2,0.25,5.76039443597561,"069_f0-300_ncomp-18_neg.wav_1"
"random_start_schroeder_master.wav",71,127,128,0.25,5.76039443597561,"070_f0-300_ncomp-18_pos.wav_1"
"random_start_schroeder_master.wav",72,128.8,129.8,0.25,6.02824647484756,"071_f0-300_ncomp-19_neg.wav_1"
"random_start_schroeder_master.wav",73,130.6,131.6,0.25,6.02824647484756,"072_f0-300_ncomp-19_pos.wav_1"
"random_start_schroeder_master.wav",74,132.4,133.4,0.25,6.38538252667683,"073_f0-300_ncomp-20_neg.wav_1"
"random_start_schroeder_master.wav",75,134.2,135.2,0.25,6.38538252667683,"074_f0-300_ncomp-20_pos.wav_1"
"random_start_schroeder_master.wav",76,136,137,0.25,6.65323456554878,"075_f0-300_ncomp-21_neg.wav_1"
"random_start_schroeder_master.wav",77,137.8,138.8,0.25,6.65323456554878,"076_f0-300_ncomp-21_pos.wav_1"
"random_start_schroeder_master.wav",78,139.6,140.6,0.25,7.01037061737805,"077_f0-300_ncomp-22_neg.wav_1"
"random_start_schroeder_master.wav",79,141.4,142.4,0.25,7.01037061737805,"078_f0-300_ncomp-22_pos.wav_1"
"random_start_schroeder_master.wav",80,143.2,144.2,0.25,7.27822265625,"079_f0-300_ncomp-23_neg.wav_1"
"random_start_schroeder_master.wav",81,145,146,0.25,7.27822265625,"080_f0-300_ncomp-23_pos.wav_1"
"random_start_schroeder_master.wav",82,146.8,147.8,0.25,7.63535870807927,"081_f0-300_ncomp-24_neg.wav_1"
"random_start_schroeder_master.wav",83,148.6,149.6,0.25,7.63535870807927,"082_f0-300_ncomp-24_pos.wav_1"
"random_start_schroeder_master.wav",84,150.4,151.4,0.25,7.90321074695122,"083_f0-300_ncomp-25_neg.wav_1"
"random_start_schroeder_master.wav",85,152.2,153.2,0.25,7.90321074695122,"084_f0-300_ncomp-25_pos.wav_1"
"random_start_schroeder_master.wav",86,154,155,0.35,2.18903391768293,"085_f0-400_ncomp-5_neg.wav_1"
"random_start_schroeder_master.wav",87,155.8,156.8,0.35,2.18903391768293,"086_f0-400_ncomp-5_pos.wav_1"
"random_start_schroeder_master.wav",88,157.6,158.6,0.35,2.63545398246951,"087_f0-400_ncomp-6_neg.wav_1"
"random_start_schroeder_master.wav",89,159.4,160.4,0.35,2.63545398246951,"088_f0-400_ncomp-6_pos.wav_1"
"random_start_schroeder_master.wav",90,161.2,162.2,0.35,3.0818740472561,"089_f0-400_ncomp-7_neg.wav_1"
"random_start_schroeder_master.wav",91,163,164,0.35,3.0818740472561,"090_f0-400_ncomp-7_pos.wav_1"
"random_start_schroeder_master.wav",92,164.8,165.8,0.35,3.43901009908537,"091_f0-400_ncomp-8_neg.wav_1"
"random_start_schroeder_master.wav",93,166.6,167.6,0.35,3.43901009908537,"092_f0-400_ncomp-8_pos.wav_1"
"random_start_schroeder_master.wav",94,168.4,169.4,0.35,3.88543016387195,"093_f0-400_ncomp-9_neg.wav_1"
"random_start_schroeder_master.wav",95,170.2,171.2,0.35,3.88543016387195,"094_f0-400_ncomp-9_pos.wav_1"
"random_start_schroeder_master.wav",96,172,173,0.35,4.33185022865854,"095_f0-400_ncomp-10_neg.wav_1"
"random_start_schroeder_master.wav",97,173.8,174.8,0.35,4.33185022865854,"096_f0-400_ncomp-10_pos.wav_1"
"random_start_schroeder_master.wav",98,175.6,176.6,0.35,4.6889862804878,"097_f0-400_ncomp-11_neg.wav_1"
"random_start_schroeder_master.wav",99,177.4,178.4,0.35,4.6889862804878,"098_f0-400_ncomp-11_pos.wav_1"
"random_start_schroeder_master.wav",100,179.2,180.2,0.35,5.13540634527439,"099_f0-400_ncomp-12_neg.wav_1"
"random_start_schroeder_master.wav",101,181,182,0.35,5.13540634527439,"100_f0-400_ncomp-12_pos.wav_1"
"random_start_schroeder_master.wav",102,182.8,183.8,0.35,5.58182641006097,"101_f0-400_ncomp-13_neg.wav_1"
"random_start_schroeder_master.wav",103,184.6,185.6,0.35,5.58182641006097,"102_f0-400_ncomp-13_pos.wav_1"
"random_start_schroeder_master.wav",104,186.4,187.4,0.35,5.93896246189024,"103_f0-400_ncomp-14_neg.wav_1"
"random_start_schroeder_master.wav",105,188.2,189.2,0.35,5.93896246189024,"104_f0-400_ncomp-14_pos.wav_1"
"random_start_schroeder_master.wav",106,190,191,0.35,6.38538252667683,"105_f0-400_ncomp-15_neg.wav_1"
"random_start_schroeder_master.wav",107,191.8,192.8,0.35,6.38538252667683,"106_f0-400_ncomp-15_pos.wav_1"
"random_start_schroeder_master.wav",108,193.6,194.6,0.35,6.83180259146341,"107_f0-400_ncomp-16_neg.wav_1"
"random_start_schroeder_master.wav",109,195.4,196.4,0.35,6.83180259146341,"108_f0-400_ncomp-16_pos.wav_1"
"random_start_schroeder_master.wav",110,197.2,198.2,0.35,7.18893864329268,"109_f0-400_ncomp-17_neg.wav_1"
"random_start_schroeder_master.wav",111,199,200,0.35,7.18893864329268,"110_f0-400_ncomp-17_pos.wav_1"
"random_start_schroeder_master.wav",112,200.8,201.8,0.35,7.63535870807927,"111_f0-400_ncomp-18_neg.wav_1"
"random_start_schroeder_master.wav",113,202.6,203.6,0.35,7.63535870807927,"112_f0-400_ncomp-18_pos.wav_1"
"random_start_schroeder_master.wav",114,204.4,205.4,0.35,7.99249475990853,"113_f0-400_ncomp-19_neg.wav_1"
"random_start_schroeder_master.wav",115,206.2,207.2,0.35,7.99249475990853,"114_f0-400_ncomp-19_pos.wav_1"
"random_start_schroeder_master.wav",116,208,209,0.35,8.43891482469512,"115_f0-400_ncomp-20_neg.wav_1"
"random_start_schroeder_master.wav",117,209.8,210.8,0.35,8.43891482469512,"116_f0-400_ncomp-20_pos.wav_1"
"random_start_schroeder_master.wav",118,211.6,212.6,0.35,8.88533488948171,"117_f0-400_ncomp-21_neg.wav_1"
"random_start_schroeder_master.wav",119,213.4,214.4,0.35,8.88533488948171,"118_f0-400_ncomp-21_pos.wav_1"
"random_start_schroeder_master.wav",120,215.2,216.2,0.35,9.24247094131097,"119_f0-400_ncomp-22_neg.wav_1"
"random_start_schroeder_master.wav",121,217,218,0.35,9.24247094131097,"120_f0-400_ncomp-22_pos.wav_1"
"random_start_schroeder_master.wav",122,218.8,219.8,0.35,9.68889100609756,"121_f0-400_ncomp-23_neg.wav_1"
"random_start_schroeder_master.wav",123,220.6,221.6,0.35,9.68889100609756,"122_f0-400_ncomp-23_pos.wav_1"
"random_start_schroeder_master.wav",124,222.4,223.4,0.35,10.1353110708841,"123_f0-400_ncomp-24_neg.wav_1"
"random_start_schroeder_master.wav",125,224.2,225.2,0.35,10.1353110708841,"124_f0-400_ncomp-24_pos.wav_1"
"random_start_schroeder_master.wav",126,226,227,0.35,10.4924471227134,"125_f0-400_ncomp-25_neg.wav_1"
"random_start_schroeder_master.wav",127,227.8,228.8,0.35,10.4924471227134,"126_f0-400_ncomp-25_pos.wav_1"
"random_start_schroeder_master.wav",128,229.6,230.6,0.45,2.72473799542683,"127_f0-500_ncomp-5_neg.wav_1"
"random_start_schroeder_master.wav",129,231.4,232.4,0.45,2.72473799542683,"128_f0-500_ncomp-5_pos.wav_1"
"random_start_schroeder_master.wav",130,233.2,234.2,0.45,3.26044207317073,"129_f0-500_ncomp-6_neg.wav_1"
"random_start_schroeder_master.wav",131,235,236,0.45,3.26044207317073,"130_f0-500_ncomp-6_pos.wav_1"
"random_start_schroeder_master.wav",132,236.8,237.8,0.45,3.79614615091463,"131_f0-500_ncomp-7_neg.wav_1"
"random_start_schroeder_master.wav",133,238.6,239.6,0.45,3.79614615091463,"132_f0-500_ncomp-7_pos.wav_1"
"random_start_schroeder_master.wav",134,240.4,241.4,0.45,4.33185022865854,"133_f0-500_ncomp-8_neg.wav_1"
"random_start_schroeder_master.wav",135,242.2,243.2,0.45,4.33185022865854,"134_f0-500_ncomp-8_pos.wav_1"
"random_start_schroeder_master.wav",136,244,245,0.45,4.86755430640244,"135_f0-500_ncomp-9_neg.wav_1"
"random_start_schroeder_master.wav",137,245.8,246.8,0.45,4.86755430640244,"136_f0-500_ncomp-9_pos.wav_1"
"random_start_schroeder_master.wav",138,247.6,248.6,0.45,5.31397437118902,"137_f0-500_ncomp-10_neg.wav_1"
"random_start_schroeder_master.wav",139,249.4,250.4,0.45,5.31397437118902,"138_f0-500_ncomp-10_pos.wav_1"
"random_start_schroeder_master.wav",140,251.2,252.2,0.45,5.84967844893293,"139_f0-500_ncomp-11_neg.wav_1"
"random_start_schroeder_master.wav",141,253,254,0.45,5.84967844893293,"140_f0-500_ncomp-11_pos.wav_1"
"random_start_schroeder_master.wav",142,254.8,255.8,0.45,6.38538252667683,"141_f0-500_ncomp-12_neg.wav_1"
"random_start_schroeder_master.wav",143,256.6,257.6,0.45,6.38538252667683,"142_f0-500_ncomp-12_pos.wav_1"
"random_start_schroeder_master.wav",144,258.4,259.4,0.45,6.92108660442073,"143_f0-500_ncomp-13_neg.wav_1"
"random_start_schroeder_master.wav",145,260.2,261.2,0.45,6.92108660442073,"144_f0-500_ncomp-13_pos.wav_1"
"random_start_schroeder_master.wav",146,262,263,0.45,7.45679068216463,"145_f0-500_ncomp-14_neg.wav_1"
"random_start_schroeder_master.wav",147,263.8,264.8,0.45,7.45679068216463,"146_f0-500_ncomp-14_pos.wav_1"
"random_start_schroeder_master.wav",148,265.6,266.6,0.45,7.90321074695122,"147_f0-500_ncomp-15_neg.wav_1"
"random_start_schroeder_master.wav",149,267.4,268.4,0.45,7.90321074695122,"148_f0-500_ncomp-15_pos.wav_1"
"random_start_schroeder_master.wav",150,269.2,270.2,0.45,8.43891482469512,"149_f0-500_ncomp-16_neg.wav_1"
"random_start_schroeder_master.wav",151,271,272,0.45,8.43891482469512,"150_f0-500_ncomp-16_pos.wav_1"
"random_start_schroeder_master.wav",152,272.8,273.8,0.45,8.97461890243902,"151_f0-500_ncomp-17_neg.wav_1"
"random_start_schroeder_master.wav",153,274.6,275.6,0.45,8.97461890243902,"152_f0-500_ncomp-17_pos.wav_1"
"random_start_schroeder_master.wav",154,276.4,277.4,0.45,9.51032298018293,"153_f0-500_ncomp-18_neg.wav_1"
"random_start_schroeder_master.wav",155,278.2,279.2,0.45,9.51032298018293,"154_f0-500_ncomp-18_pos.wav_1"
"random_start_schroeder_master.wav",156,280,281,0.45,10.0460270579268,"155_f0-500_ncomp-19_neg.wav_1"
"random_start_schroeder_master.wav",157,281.8,282.8,0.45,10.0460270579268,"156_f0-500_ncomp-19_pos.wav_1"
"random_start_schroeder_master.wav",158,283.6,284.6,0.45,10.4924471227134,"157_f0-500_ncomp-20_neg.wav_1"
"random_start_schroeder_master.wav",159,285.4,286.4,0.45,10.4924471227134,"158_f0-500_ncomp-20_pos.wav_1"
"random_start_schroeder_master.wav",160,287.2,288.2,0.45,11.0281512004573,"159_f0-500_ncomp-21_neg.wav_1"
"random_start_schroeder_master.wav",161,289,290,0.45,11.0281512004573,"160_f0-500_ncomp-21_pos.wav_1"
"random_start_schroeder_master.wav",162,290.8,291.8,0.45,11.5638552782012,"161_f0-500_ncomp-22_neg.wav_1"
"random_start_schroeder_master.wav",163,292.6,293.6,0.45,11.5638552782012,"162_f0-500_ncomp-22_pos.wav_1"
"random_start_schroeder_master.wav",164,294.4,295.4,0.45,12.0995593559451,"163_f0-500_ncomp-23_neg.wav_1"
"random_start_schroeder_master.wav",165,296.2,297.2,0.45,12.0995593559451,"164_f0-500_ncomp-23_pos.wav_1"
"random_start_schroeder_master.wav",166,298,299,0.45,12.635263433689,"165_f0-500_ncomp-24_neg.wav_1"
"random_start_schroeder_master.wav",167,299.8,300.8,0.45,12.635263433689,"166_f0-500_ncomp-24_pos.wav_1"
"random_start_schroeder_master.wav",168,301.6,302.6,0.45,13.0816834984756,"167_f0-500_ncomp-25_neg.wav_1"
"random_start_schroeder_master.wav",169,303.4,304.4,0.45,13.0816834984756,"168_f0-500_ncomp-25_pos.wav_1"
"random_start_schroeder_master.wav",170,305.2,306.2,0.55,3.26044207317073,"169_f0-600_ncomp-5_neg.wav_1"
"random_start_schroeder_master.wav",171,307,308,0.55,3.26044207317073,"170_f0-600_ncomp-5_pos.wav_1"
"random_start_schroeder_master.wav",172,308.8,309.8,0.55,3.88543016387195,"171_f0-600_ncomp-6_neg.wav_1"
"random_start_schroeder_master.wav",173,310.6,311.6,0.55,3.88543016387195,"172_f0-600_ncomp-6_pos.wav_1"
"random_start_schroeder_master.wav",174,312.4,313.4,0.55,4.51041825457317,"173_f0-600_ncomp-7_neg.wav_1"
"random_start_schroeder_master.wav",175,314.2,315.2,0.55,4.51041825457317,"174_f0-600_ncomp-7_pos.wav_1"
"random_start_schroeder_master.wav",176,316,317,0.55,5.13540634527439,"175_f0-600_ncomp-8_neg.wav_1"
"random_start_schroeder_master.wav",177,317.8,318.8,0.55,5.13540634527439,"176_f0-600_ncomp-8_pos.wav_1"
"random_start_schroeder_master.wav",178,319.6,320.6,0.55,5.76039443597561,"177_f0-600_ncomp-9_neg.wav_1"
"random_start_schroeder_master.wav",179,321.4,322.4,0.55,5.76039443597561,"178_f0-600_ncomp-9_pos.wav_1"
"random_start_schroeder_master.wav",180,323.2,324.2,0.55,6.38538252667683,"179_f0-600_ncomp-10_neg.wav_1"
"random_start_schroeder_master.wav",181,325,326,0.55,6.38538252667683,"180_f0-600_ncomp-10_pos.wav_1"
"random_start_schroeder_master.wav",182,326.8,327.8,0.55,7.01037061737805,"181_f0-600_ncomp-11_neg.wav_1"
"random_start_schroeder_master.wav",183,328.6,329.6,0.55,7.01037061737805,"182_f0-600_ncomp-11_pos.wav_1"
"random_start_schroeder_master.wav",184,330.4,331.4,0.55,7.63535870807927,"183_f0-600_ncomp-12_neg.wav_1"
"random_start_schroeder_master.wav",185,332.2,333.2,0.55,7.63535870807927,"184_f0-600_ncomp-12_pos.wav_1"
"random_start_schroeder_master.wav",186,334,335,0.55,8.26034679878049,"185_f0-600_ncomp-13_neg.wav_1"
"random_start_schroeder_master.wav",187,335.8,336.8,0.55,8.26034679878049,"186_f0-600_ncomp-13_pos.wav_1"
"random_start_schroeder_master.wav",188,337.6,338.6,0.55,8.88533488948171,"187_f0-600_ncomp-14_neg.wav_1"
"random_start_schroeder_master.wav",189,339.4,340.4,0.55,8.88533488948171,"188_f0-600_ncomp-14_pos.wav_1"
"random_start_schroeder_master.wav",190,341.2,342.2,0.55,9.51032298018293,"189_f0-600_ncomp-15_neg.wav_1"
"random_start_schroeder_master.wav",191,343,344,0.55,9.51032298018293,"190_f0-600_ncomp-15_pos.wav_1"
"random_start_schroeder_master.wav",192,344.8,345.8,0.55,10.1353110708841,"191_f0-600_ncomp-16_neg.wav_1"
"random_start_schroeder_master.wav",193,346.6,347.6,0.55,10.1353110708841,"192_f0-600_ncomp-16_pos.wav_1"
"random_start_schroeder_master.wav",194,348.4,349.4,0.55,10.7602991615854,"193_f0-600_ncomp-17_neg.wav_1"
"random_start_schroeder_master.wav",195,350.2,351.2,0.55,10.7602991615854,"194_f0-600_ncomp-17_pos.wav_1"
"random_start_schroeder_master.wav",196,352,353,0.55,11.3852872522866,"195_f0-600_ncomp-18_neg.wav_1"
"random_start_schroeder_master.wav",197,353.8,354.8,0.55,11.3852872522866,"196_f0-600_ncomp-18_pos.wav_1"
"random_start_schroeder_master.wav",198,355.6,356.6,0.55,12.0102753429878,"197_f0-600_ncomp-19_neg.wav_1"
"random_start_schroeder_master.wav",199,357.4,358.4,0.55,12.0102753429878,"198_f0-600_ncomp-19_pos.wav_1"
"random_start_schroeder_master.wav",200,359.2,360.2,0.55,12.635263433689,"199_f0-600_ncomp-20_neg.wav_1"
"random_start_schroeder_master.wav",201,361,362,0.55,12.635263433689,"200_f0-600_ncomp-20_pos.wav_1"
"random_start_schroeder_master.wav",202,362.8,363.8,0.55,13.2602515243902,"201_f0-600_ncomp-21_neg.wav_1"
"random_start_schroeder_master.wav",203,364.6,365.6,0.55,13.2602515243902,"202_f0-600_ncomp-21_pos.wav_1"
"random_start_schroeder_master.wav",204,366.4,367.4,0.55,13.8852396150915,"203_f0-600_ncomp-22_neg.wav_1"
"random_start_schroeder_master.wav",205,368.2,369.2,0.55,13.8852396150915,"204_f0-600_ncomp-22_pos.wav_1"
"random_start_schroeder_master.wav",206,370,371,0.55,14.4209436928354,"205_f0-600_ncomp-23_neg.wav_1"
"random_start_schroeder_master.wav",207,371.8,372.8,0.55,14.4209436928354,"206_f0-600_ncomp-23_pos.wav_1"
"random_start_schroeder_master.wav",208,373.6,374.6,0.55,15.0459317835366,"207_f0-600_ncomp-24_neg.wav_1"
"random_start_schroeder_master.wav",209,375.4,376.4,0.55,15.0459317835366,"208_f0-600_ncomp-24_pos.wav_1"
"random_start_schroeder_master.wav",210,377.2,378.2,0.55,15.6709198742378,"209_f0-600_ncomp-25_neg.wav_1"
"random_start_schroeder_master.wav",211,379,380,0.55,15.6709198742378,"210_f0-600_ncomp-25_pos.wav_1"
"random_start_schroeder_master.wav",212,380.8,381.8,0.65,3.79614615091463,"211_f0-700_ncomp-5_neg.wav_1"
"random_start_schroeder_master.wav",213,382.6,383.6,0.65,3.79614615091463,"212_f0-700_ncomp-5_pos.wav_1"
"random_start_schroeder_master.wav",214,384.4,385.4,0.65,4.51041825457317,"213_f0-700_ncomp-6_neg.wav_1"
"random_start_schroeder_master.wav",215,386.2,387.2,0.65,4.51041825457317,"214_f0-700_ncomp-6_pos.wav_1"
"random_start_schroeder_master.wav",216,388,389,0.65,5.22469035823171,"215_f0-700_ncomp-7_neg.wav_1"
"random_start_schroeder_master.wav",217,389.8,390.8,0.65,5.22469035823171,"216_f0-700_ncomp-7_pos.wav_1"
"random_start_schroeder_master.wav",218,391.6,392.6,0.65,5.93896246189024,"217_f0-700_ncomp-8_neg.wav_1"
"random_start_schroeder_master.wav",219,393.4,394.4,0.65,5.93896246189024,"218_f0-700_ncomp-8_pos.wav_1"
"random_start_schroeder_master.wav",220,395.2,396.2,0.65,6.65323456554878,"219_f0-700_ncomp-9_neg.wav_1"
"random_start_schroeder_master.wav",221,397,398,0.65,6.65323456554878,"220_f0-700_ncomp-9_pos.wav_1"
"random_start_schroeder_master.wav",222,398.8,399.8,0.65,7.45679068216463,"221_f0-700_ncomp-10_neg.wav_1"
"random_start_schroeder_master.wav",223,400.6,401.6,0.65,7.45679068216463,"222_f0-700_ncomp-10_pos.wav_1"
"random_start_schroeder_master.wav",224,402.4,403.4,0.65,8.17106278582317,"223_f0-700_ncomp-11_neg.wav_1"
"random_start_schroeder_master.wav",225,404.2,405.2,0.65,8.17106278582317,"224_f0-700_ncomp-11_pos.wav_1"
"random_start_schroeder_master.wav",226,406,407,0.65,8.88533488948171,"225_f0-700_ncomp-12_neg.wav_1"
"random_start_schroeder_master.wav",227,407.8,408.8,0.65,8.88533488948171,"226_f0-700_ncomp-12_pos.wav_1"
"random_start_schroeder_master.wav",228,409.6,410.6,0.65,9.59960699314024,"227_f0-700_ncomp-13_neg.wav_1"
"random_start_schroeder_master.wav",229,411.4,412.4,0.65,9.59960699314024,"228_f0-700_ncomp-13_pos.wav_1"
"random_start_schroeder_master.wav",230,413.2,414.2,0.65,10.3138790967988,"229_f0-700_ncomp-14_neg.wav_1"
"random_start_schroeder_master.wav",231,415,416,0.65,10.3138790967988,"230_f0-700_ncomp-14_pos.wav_1"
